obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('2438',)",3655377179.76,2,34.4948005676,3724598756.73,3724598756.97,3655377179.76,0.0,internal_timestamp,353.010009766,762646,1446388379,6.97590017319,3.44948005676,33.9818116132,1028.24467849,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2439',)",3655377190.76,2,34.5139007568,3724598756.74,3724598756.97,3655377190.76,0.0,internal_timestamp,351.570007324,763267,1446388390,6.99809980392,3.45139007568,33.9815668522,1028.23469213,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2440',)",3655377201.76,2,34.543800354,3724598756.74,3724598756.97,3655377201.76,0.0,internal_timestamp,350.179992676,762089,1446388401,7.03509998322,3.4543800354,33.9785490157,1028.2206133,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2441',)",3655377212.76,2,34.5583992004,3724598756.74,3724598756.97,3655377212.76,0.0,internal_timestamp,348.670013428,761434,1446388412,7.05200004578,3.45583992004,33.9786181816,1028.21130951,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2442',)",3655377223.76,2,34.5583000183,3724598756.74,3724598756.97,3655377223.76,0.0,internal_timestamp,347.140014648,762327,1446388423,7.05130004883,3.45583000183,33.9799324504,1028.20543903,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2443',)",3655377234.76,2,34.5662994385,3724598756.74,3724598756.97,3655377234.76,0.0,internal_timestamp,345.540008545,763539,1446388434,7.06090021133,3.45662994385,33.9800058644,1028.1967823,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2444',)",3655377245.76,2,34.6012992859,3724598756.74,3724598756.97,3655377245.76,0.0,internal_timestamp,343.829986572,764484,1446388445,7.10570001602,3.46012992859,33.975033614,1028.17855321,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2445',)",3655377256.76,2,34.6125984192,3724598756.74,3724598756.98,3655377256.76,0.0,internal_timestamp,342.0,763812,1446388456,7.11910009384,3.46125984192,33.9750831508,1028.16826936,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2446',)",3655377267.76,2,34.6348991394,3724598756.74,3724598756.98,3655377267.76,0.0,internal_timestamp,340.149993896,763346,1446388467,7.14699983597,3.46348991394,33.9729066634,1028.15403486,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2447',)",3655377278.77,2,34.6449012756,3724598756.74,3724598756.98,3655377278.77,0.0,internal_timestamp,338.309997559,772849,1446388478,7.15910005569,3.46449012756,33.9728184231,1028.14378264,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2448',)",3655377289.77,2,34.6725997925,3724598756.74,3724598756.98,3655377289.77,0.0,internal_timestamp,336.320007324,774038,1446388489,7.19269990921,3.46725997925,33.9709923881,1028.12834194,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2449',)",3655377300.76,2,34.6960983276,3724598756.74,3724598756.98,3655377300.76,0.0,internal_timestamp,334.440002441,764544,1446388500,7.22100019455,3.46960983276,33.9697302665,1028.11461309,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2450',)",3655377311.77,2,34.6996994019,3724598756.74,3724598756.98,3655377311.77,0.0,internal_timestamp,332.779998779,765744,1446388511,7.22389984131,3.46996994019,33.9716013297,1028.10806232,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2451',)",3655377322.77,2,34.7075996399,3724598756.74,3724598756.98,3655377322.77,0.0,internal_timestamp,331.160003662,767433,1446388522,7.23379993439,3.47075996399,33.9712696221,1028.09894136,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2452',)",3655377333.77,2,34.7499008179,3724598756.74,3724598756.98,3655377333.77,0.0,internal_timestamp,329.5,770544,1446388533,7.28550004959,3.47499008179,33.9674147759,1028.08074208,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2453',)",3655377344.77,2,34.7755012512,3724598756.74,3724598756.98,3655377344.77,0.0,internal_timestamp,328.089996338,772592,1446388544,7.31489992142,3.47755012512,33.9671174119,1028.06973715,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2454',)",3655377355.78,2,34.788898468,3724598756.74,3724598756.98,3655377355.78,0.0,internal_timestamp,326.660003662,775528,1446388555,7.32840013504,3.4788898468,33.9691341212,1028.06279166,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2455',)",3655377366.77,2,34.7928009033,3724598756.74,3724598756.98,3655377366.77,0.0,internal_timestamp,324.950012207,774486,1446388566,7.33179998398,3.47928009033,33.9708592044,1028.05582343,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2456',)",3655377377.78,2,34.7972984314,3724598756.74,3724598756.98,3655377377.78,0.0,internal_timestamp,323.160003662,775178,1446388577,7.33769989014,3.47972984314,33.9708214539,1028.0467377,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2457',)",3655377388.78,2,34.8012008667,3724598756.74,3724598756.98,3655377388.78,0.0,internal_timestamp,321.309997559,776942,1446388588,7.34259986877,3.48012008667,33.9711446947,1028.03780787,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2458',)",3655377399.78,2,34.8033981323,3724598756.74,3724598756.98,3655377399.78,0.0,internal_timestamp,319.489990234,778616,1446388599,7.34600019455,3.48033981323,33.9710702556,1028.02892396,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2459',)",3655377410.78,2,34.811000824,3724598756.74,3724598756.98,3655377410.78,0.0,internal_timestamp,317.929992676,782623,1446388610,7.35529994965,3.4811000824,33.9709652776,1028.02033598,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2460',)",3655377421.79,2,34.8236999512,3724598756.74,3724598756.98,3655377421.79,0.0,internal_timestamp,316.640014648,785533,1446388621,7.37200021744,3.48236999512,33.9690201132,1028.01044727,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2461',)",3655377432.78,2,34.8260993958,3724598756.74,3724598756.98,3655377432.78,0.0,internal_timestamp,315.5,777436,1446388632,7.37470006943,3.48260993958,33.9695253853,1028.00523128,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2462',)",3655377443.78,2,34.826499939,3724598756.74,3724598756.98,3655377443.78,0.0,internal_timestamp,314.380004883,779000,1446388643,7.37589979172,3.4826499939,33.9693203534,1027.99977079,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2463',)",3655377454.78,2,34.8298988342,3724598756.74,3724598756.9,3655377454.78,0.0,internal_timestamp,312.929992676,780714,1446388654,7.38089990616,3.48298988342,33.9688074876,1027.99199861,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2464',)",3655377465.78,2,34.8343009949,3724598756.74,3724598756.9,3655377465.78,0.0,internal_timestamp,311.230010986,783340,1446388665,7.38749980927,3.48343009949,33.967937131,1027.98256639,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2465',)",3655377476.78,2,34.8429985046,3724598756.74,3724598756.9,3655377476.78,0.0,internal_timestamp,309.559997559,783019,1446388676,7.40089988708,3.48429985046,33.9650601551,1027.97069273,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2466',)",3655377487.78,2,34.8692016602,3724598756.74,3724598756.9,3655377487.78,0.0,internal_timestamp,307.899993896,784079,1446388687,7.43690013885,3.48692016602,33.9590588627,1027.95307045,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2467',)",3655377498.78,2,34.8740005493,3724598756.74,3724598756.9,3655377498.78,0.0,internal_timestamp,306.230010986,783472,1446388698,7.44350004196,3.48740005493,33.958603352,1027.94409898,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2468',)",3655377509.78,2,34.8863983154,3724598756.74,3724598756.9,3655377509.78,0.0,internal_timestamp,304.640014648,784527,1446388709,7.45800018311,3.48863983154,33.9586197916,1027.93469313,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2469',)",3655377520.8,2,34.8931999207,3724598756.74,3724598756.9,3655377520.8,0.0,internal_timestamp,303.440002441,795669,1446388720,7.46780014038,3.48931999207,33.9569825043,1027.92646876,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2470',)",3655377531.79,2,34.9043006897,3724598756.74,3724598756.9,3655377531.79,0.0,internal_timestamp,302.399993896,794724,1446388731,7.48029994965,3.49043006897,33.9572845112,1027.92009718,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2471',)",3655377542.81,2,34.9062004089,3724598756.74,3724598756.91,3655377542.81,0.0,internal_timestamp,301.429992676,811219,1446388742,7.48280000687,3.49062004089,33.9573604624,1027.91535177,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2472',)",3655377553.79,2,34.910900116,3724598756.74,3724598756.91,3655377553.79,0.0,internal_timestamp,300.549987793,794579,1446388753,7.4889998436,3.4910900116,33.9568107445,1027.90997797,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2473',)",3655377564.8,2,34.9217987061,3724598756.74,3724598756.91,3655377564.8,0.0,internal_timestamp,299.720001221,798964,1446388764,7.50269985199,3.49217987061,33.9556206707,1027.90321664,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2474',)",3655377575.8,2,34.9225997925,3724598756.74,3724598756.91,3655377575.8,0.0,internal_timestamp,298.859985352,799907,1446388775,7.50349998474,3.49225997925,33.9561149354,1027.89955433,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2475',)",3655377586.8,2,34.9249000549,3724598756.74,3724598756.94,3655377586.8,0.0,internal_timestamp,297.850006104,799989,1446388786,7.50610017776,3.49249000549,33.95654482,1027.89488866,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2476',)",3655377597.8,2,34.9266014099,3724598756.74,3724598756.94,3655377597.8,0.0,internal_timestamp,296.670013428,801949,1446388797,7.50909996033,3.49266014099,33.9560180627,1027.88863604,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2477',)",3655377608.79,2,34.9283981323,3724598756.74,3724598756.94,3655377608.79,0.0,internal_timestamp,295.170013428,793369,1446388808,7.51149988174,3.49283981323,33.9563319089,1027.88166898,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2478',)",3655377619.8,2,34.9513015747,3724598756.74,3724598756.94,3655377619.8,0.0,internal_timestamp,293.299987793,796631,1446388819,7.54199981689,3.49513015747,33.9522188968,1027.8653609,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2479',)",3655377630.8,2,34.9832000732,3724598756.74,3724598756.94,3655377630.8,0.0,internal_timestamp,291.769989014,799460,1446388830,7.58069992065,3.49832000732,33.9496593436,1027.85059498,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2480',)",3655377641.8,2,34.9971008301,3724598756.74,3724598756.95,3655377641.8,0.0,internal_timestamp,290.380004883,800430,1446388841,7.59679985046,3.49971008301,33.9496297197,1027.8418167,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2481',)",3655377652.8,2,35.0089988708,3724598756.74,3724598756.95,3655377652.8,0.0,internal_timestamp,288.839996338,802608,1446388852,7.61059999466,3.50089988708,33.9497495119,1027.83281171,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2482',)",3655377663.8,2,35.0185012817,3724598756.74,3724598756.95,3655377663.8,0.0,internal_timestamp,287.239990234,803190,1446388863,7.62220001221,3.50185012817,33.9494560731,1027.82353612,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2483',)",3655377674.8,2,35.0205993652,3724598756.74,3724598756.95,3655377674.8,0.0,internal_timestamp,285.739990234,803493,1446388874,7.62470006943,3.50205993652,33.949994556,1027.81673001,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2484',)",3655377685.81,2,35.0265007019,3724598756.74,3724598756.95,3655377685.81,0.0,internal_timestamp,284.399993896,806310,1446388885,7.63219976425,3.50265007019,33.9496879415,1027.80924463,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2485',)",3655377696.81,2,35.0275993347,3724598756.74,3724598756.95,3655377696.81,0.0,internal_timestamp,283.420013428,808752,1446388896,7.63339996338,3.50275993347,33.9501681093,1027.80496338,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2486',)",3655377707.81,2,35.0331993103,3724598756.74,3724598756.95,3655377707.81,0.0,internal_timestamp,282.660003662,809691,1446388907,7.64029979706,3.50331993103,33.9498453126,1027.80020508,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2487',)",3655377718.81,2,35.0259017944,3724598756.74,3724598756.95,3655377718.81,0.0,internal_timestamp,281.980010986,810664,1446388918,7.63140010834,3.50259017944,33.9509688454,1027.79930969,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2488',)",3655377729.81,2,35.026599884,3724598756.74,3724598756.95,3655377729.81,0.0,internal_timestamp,281.179992676,811414,1446388929,7.63280010223,3.5026599884,33.9507374055,1027.79526281,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2489',)",3655377740.81,2,35.0253982544,3724598756.74,3724598756.95,3655377740.81,0.0,internal_timestamp,280.190002441,814665,1446388940,7.63240003586,3.50253982544,33.9503013718,1027.79045635,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2490',)",3655377751.81,2,35.0247993469,3724598756.74,3724598756.95,3655377751.81,0.0,internal_timestamp,278.989990234,806956,1446388951,7.6314997673,3.50247993469,33.9511018375,1027.78573434,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2491',)",3655377762.81,2,35.0241012573,3724598756.74,3724598756.95,3655377762.81,0.0,internal_timestamp,277.799987793,809987,1446388962,7.63170003891,3.50241012573,33.9507188849,1027.77996541,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2492',)",3655377773.81,2,35.0279998779,3724598756.74,3724598756.95,3655377773.81,0.0,internal_timestamp,276.679992676,813494,1446388973,7.63700008392,3.50279998779,33.950291081,1027.77371912,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2493',)",3655377784.81,2,35.0304985046,3724598756.74,3724598756.95,3655377784.81,0.0,internal_timestamp,275.839996338,814701,1446388984,7.63950014114,3.50304985046,33.950948054,1027.77002157,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2494',)",3655377795.82,2,35.033000946,3724598756.74,3724598756.95,3655377795.82,0.0,internal_timestamp,275.089996338,816319,1446388995,7.64300012589,3.5033000946,33.9505926259,1027.7657919,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2495',)",3655377806.82,2,35.0233001709,3724598756.74,3724598756.95,3655377806.82,0.0,internal_timestamp,274.119995117,818344,1446389006,7.63180017471,3.50233001709,33.9515041404,1027.76374671,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2496',)",3655377817.82,2,35.0460014343,3724598756.74,3724598756.95,3655377817.82,0.0,internal_timestamp,273.089996338,820604,1446389017,7.66039991379,3.50460014343,33.9486084229,1027.75249312,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2497',)",3655377828.82,2,35.0474014282,3724598756.74,3724598756.95,3655377828.82,0.0,internal_timestamp,272.079986572,822670,1446389028,7.66260004044,3.50474014282,33.9484538344,1027.74742672,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2498',)",3655377839.81,2,35.0606994629,3724598756.74,3724598756.95,3655377839.81,0.0,internal_timestamp,271.279998779,814467,1446389039,7.67910003662,3.50606994629,33.9470957065,1027.74023561,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2499',)",3655377850.82,2,35.0572013855,3724598756.74,3724598756.95,3655377850.82,0.0,internal_timestamp,270.75,818362,1446389050,7.67420005798,3.50572013855,33.9483487742,1027.73952984,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2500',)",3655377861.82,2,35.0563011169,3724598756.74,3724598756.95,3655377861.82,0.0,internal_timestamp,270.299987793,820660,1446389061,7.67309999466,3.50563011169,33.9486632955,1027.73788452,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2501',)",3655377872.82,2,35.059299469,3724598756.74,3724598756.95,3655377872.82,0.0,internal_timestamp,269.760009766,824343,1446389072,7.67630004883,3.5059299469,33.9490337315,1027.73522812,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2502',)",3655377883.83,2,35.0629005432,3724598756.74,3724598756.95,3655377883.83,0.0,internal_timestamp,269.739990234,826982,1446389083,7.68130016327,3.50629005432,33.9480547148,1027.73362018,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2503',)",3655377886.83,2,35.0589981079,3724598756.84,3724598757.03,3655377886.83,0.0,internal_timestamp,269.779998779,826494,1446389086,7.6767001152,3.50589981079,33.9483103793,1027.73469235,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2504',)",3655377928.49,2,35.0605010986,3724598756.84,3724598757.03,3655377928.49,0.0,internal_timestamp,271.410003662,494762,1446389128,7.67700004578,3.50605010986,33.9488641257,1027.74253096,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2505',)",3655377939.5,2,35.0540008545,3724598756.84,3724598757.03,3655377939.5,0.0,internal_timestamp,274.010009766,497437,1446389139,7.66690015793,3.50540008545,33.9504612819,1027.75717777,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2506',)",3655377950.49,2,35.0371017456,3724598756.84,3724598757.03,3655377950.49,0.0,internal_timestamp,276.899993896,488488,1446389150,7.64629983902,3.50371017456,33.9509401839,1027.77384325,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2507',)",3655377961.5,2,35.0284004211,3724598756.84,3724598757.04,3655377961.5,0.0,internal_timestamp,279.899993896,502217,1446389161,7.63380002975,3.50284004211,33.9523115883,1027.79049811,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2508',)",3655377972.48,2,35.020198822,3724598756.84,3724598757.04,3655377972.48,0.0,internal_timestamp,282.890014648,476552,1446389172,7.62300014496,3.5020198822,33.9525702983,1027.80597985,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2509',)",3655377983.48,2,35.0239982605,3724598756.84,3724598757.04,3655377983.48,0.0,internal_timestamp,285.929992676,479801,1446389183,7.62659978867,3.50239982605,33.9517184389,1027.81866604,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2510',)",3655377994.5,2,35.0121002197,3724598756.84,3724598757.04,3655377994.5,0.0,internal_timestamp,288.959991455,496423,1446389194,7.61040019989,3.50121002197,33.9532317837,1027.83612069,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2511',)",3655378005.5,2,34.9964981079,3724598756.84,3724598757.04,3655378005.5,0.0,internal_timestamp,291.959991455,498425,1446389205,7.58979988098,3.49964981079,33.955050568,1027.85433331,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2512',)",3655378016.5,2,34.9374008179,3724598756.84,3724598757.04,3655378016.5,0.0,internal_timestamp,295.019989014,501908,1446389216,7.51669979095,3.49374008179,33.9610609844,1027.88392013,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2513',)",3655378027.49,2,34.922000885,3724598756.84,3724598757.04,3655378027.49,0.0,internal_timestamp,298.019989014,487684,1446389227,7.4984998703,3.4922000885,33.9607467472,1027.90009017,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2514',)",3655378038.5,2,34.8922996521,3724598756.84,3724598757.04,3655378038.5,0.0,internal_timestamp,301.070007324,496145,1446389238,7.46010017395,3.48922996521,33.9646557916,1027.92279376,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2515',)",3655378049.5,2,34.876499176,3724598756.84,3724598757.04,3655378049.5,0.0,internal_timestamp,304.160003662,499598,1446389249,7.44089984894,3.4876499176,33.9648347714,1027.93990541,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2516',)",3655378060.5,2,34.8380012512,3724598756.84,3724598757.04,3655378060.5,0.0,internal_timestamp,307.260009766,503184,1446389260,7.38789987564,3.48380012512,33.9734511673,1027.96867453,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2517',)",3655378070.5,2,34.8283996582,3724598756.84,3724598757.04,3655378070.5,0.0,internal_timestamp,310.049987793,500485,1446389270,7.37529993057,3.48283996582,33.9740325908,1027.98375078,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
